,Small Component,Big Component,Small2 Component,Big2 Component,Score
1728,consensus independent component 299_Normal,consensus independent component 251_big,consensus independent component 94_Brain cancer,consensus independent component 251_big,-0.1666056078323982
1260,consensus independent component 1_Melanoma,consensus independent component 1317_big,consensus independent component 166_Lung cancer,consensus independent component 1829_big,-0.16719206276694482
1599,consensus independent component 26_Normal,consensus independent component 224_big,consensus independent component 126_Lymphoma,consensus independent component 1712_big,-0.16760617101014735
3045,consensus independent component 76_Leukemia,consensus independent component 2895_big,consensus independent component 62_Normal,consensus independent component 1913_big,-0.16822165124815336
729,consensus independent component 149_Lung cancer,consensus independent component 86_big,consensus independent component 94_Brain cancer,consensus independent component 251_big,-0.16826985826747165
1127,consensus independent component 185_Breast cancer,consensus independent component 1231_big,consensus independent component 86_Lung cancer,consensus independent component 1231_big,-0.16892096997579187
1037,consensus independent component 176_Breast cancer,consensus independent component 2365_big,consensus independent component 40_Lung cancer,consensus independent component 2365_big,-0.1693750719290512
2290,consensus independent component 45_Melanoma,consensus independent component 7_big,consensus independent component 112_Lymphoma,consensus independent component 3087_big,-0.16982938988184554
640,consensus independent component 142_Breast cancer,consensus independent component 481_big,consensus independent component 82_Lung cancer,consensus independent component 481_big,-0.17028080318175043
1245,consensus independent component 19_Normal,consensus independent component 682_big,consensus independent component 178_Lung cancer,consensus independent component 682_big,-0.17088963458896766
1503,consensus independent component 24_Normal,consensus independent component 807_big,consensus independent component 39_Colorectal cancer,consensus independent component 807_big,-0.1708995815811183
2249,consensus independent component 447_Normal,consensus independent component 290_big,consensus independent component 320_Breast cancer,consensus independent component 290_big,-0.17165155742553356
1891,consensus independent component 32_Colorectal cancer,consensus independent component 964_big,consensus independent component 7_Normal,consensus independent component 964_big,-0.17173080457721934
725,consensus independent component 149_Colorectal cancer,consensus independent component 2670_big,consensus independent component 22_Breast cancer,consensus independent component 2670_big,-0.17176977307165547
1103,consensus independent component 182_Breast cancer,consensus independent component 33_big,consensus independent component 11_Colorectal cancer,consensus independent component 33_big,-0.17283648878746616
791,consensus independent component 153_Colorectal cancer,consensus independent component 46_big,consensus independent component 83_Breast cancer,consensus independent component 46_big,-0.17288240749585732
110,consensus independent component 107_Breast cancer,consensus independent component 2649_big,consensus independent component 20_Leukemia,consensus independent component 2649_big,-0.17290418560517085
